s_sat,T_sat
70.78317707841664,377.3039038681109
70.66334982673874,377.0167554318815
70.5423928073067,376.7282688153839
70.42029975717502,376.43842933320735
70.29706430603629,376.14722204417006
70.17267997448191,375.85463174520703
70.0471401722196,375.5606429650719
69.92043819624604,375.26523995784703
69.79256722897674,374.96840669625124
69.66352033632994,374.67012686474243
69.53329046576361,374.3703838524025
69.40187044426331,374.06916074559996
69.26925297628263,373.76644032041986
69.13543064163308,373.4622050348522
69.0003958933204,373.15643702073044
68.86414114268113,372.8491182720435
68.72665841255007,372.5402298599088
68.58793984472923,372.2297530736057
68.44797736230208,371.917668654367
68.30676274991085,371.6039569728414
68.16428765125427,371.28859801930577
68.02054356652316,370.97157139354823
67.87552184977325,370.652856294408
67.72921370623293,370.33243150895834
67.58161018954488,370.01027540131685
67.43270219893645,369.6863659010688
67.2824804763251,369.3606804912867
67.13093560334627,369.03319619612824
66.97805799831153,368.7038895679946
66.82383791308813,368.3727366742318
66.6682654299049,368.03971308335343
66.51133032297128,367.7047938001483
66.35302260733748,367.36795345775215
66.19333168869895,367.02916598512894
66.03224693714256,366.68840480737356
65.869757535907,366.3456427739216
65.7058524776795,366.00085214142473
65.5405205607974,365.6540045559733
65.37375038535824,365.30507103464237
65.20553034923174,364.9540219463232
65.03584864397573,364.6008269918118
64.86469325065063,364.2454551831166
64.69205193552975,363.88787482194783
64.5179122457072,363.52805347735114
64.34226150459641,363.1659579624417
64.16508680732069,362.8015543101954
63.98637501599226,362.43480774825196
63.806112754876736,362.0656826726779
63.62428640544153,361.6941426206404
63.440882101288594,361.3201502419325
63.25588572296522,360.9436672692967
63.06928289265425,360.5646544874785
62.881058968742714,360.1830717009489
62.69119904026044,359.7988777002226
62.49968792120086,359.41203022669964
62.3065101447048,359.02248593594925
62.11164995712565,358.63020035935415
61.91509131195706,358.2351278640232
61.71681786363631,357.83722161087917
61.516812961218136,357.43643351081965
61.31505964191641,357.03271417884247
61.11154062452182,356.6260128860194
60.906238302689374,356.2162775091981
60.699134738103474,355.80345447829626
60.490211653520305,355.3874887210525
60.27945042569215,354.96832360507887
60.06683207817784,354.5459008770588
59.852337274043954,354.1201605989145
59.635946308466636,353.69104108076186
59.41763910123559,353.2584788104557
59.197395189177755,352.82240837950945
58.975193718505665,352.38276240516734
58.75101343710629,351.939471448379
58.52483268678369,351.49246392741725
58.29662939547569,351.04166602685336
58.06638106946386,350.5870016015872
57.8340647855988,350.12839207560035
57.599657183568326,349.6657563350811
57.36313445824347,349.19901061553605
57.12447235212882,348.7280683824748
56.88364614797135,348.2528402052212
56.64063066155652,347.77323362336443
56.395400234762384,347.2891530053273
56.14792872891736,346.80049939847936
55.898189518540654,346.3071703701785
55.64615548553654,345.80905983906615
55.39179901393101,345.3060578958874
55.135091985261,344.79805061303614
54.87600577471687,344.2849198419585
54.61451124818056,343.7665429974657
54.350578760299506,343.2427928279171
54.084177954129956,342.71353709445987
53.81527859122557,342.17863862387895
53.54384925990294,341.63795453856824
53.269858278077265,341.0913362984118
52.99327346522083,340.5386292921127
52.71406215114686,339.97967249454416
52.432190907757644,339.41429753731825
52.14762670287085,338.8423305999318
51.86033518124135,338.26358850041714
51.57028186543985,337.67788060072206
51.27743188441802,337.08500771562274
50.98175000706384,336.4847615829336
50.68320068224753,335.8769242915054
50.381748086321494,335.2612676628921
50.077356179171815,334.63755258205657
49.76998877009436,334.00552827196157
49.4596095949653,333.3649315062502
49.14618240640339,332.71548575351983
48.82967107889013,332.0569002458674
48.51003973113881,331.3888689634596
48.18725286836416,330.71106952579686
47.86127554755386,330.0231619791125
47.532073569357884,329.3247874679065
47.19961370083176,328.6155667769689
46.8638639340034,327.8950987283112
46.52479378610362,327.16295841519155
46.18237464835645,326.41869525279003
45.83658019147401,325.6618308220223
45.48738683751701,324.8918564793635
45.134774309614706,324.1082307012839
44.77872627325003,323.3103761268473
44.41923108551557,322.4976762560052
44.05628267205604,321.6694717539475
43.689881555446284,320.82505630325954
43.32003576148935,319.96367182171974
42.94676353799918,319.08450367832074
42.57009294486185,318.18667393849864
42.190065355403924,317.26923514945275
41.80673741076262,316.33116245225756
41.420183839645546,315.37134473154026
41.03050083135715,314.3885744471133
40.63781008618149,313.3815359027855
40.24226417776021,312.34879291336114
39.844050326096024,311.28876734478683
39.44340125330545,310.199730179143
39.04060116048913,309.0797723450212
38.635997417341734,307.92678115322013
38.23001398028243,306.73840962951033
37.82316811454994,305.51203977247917
37.41609138520974,304.2447382212985
37.00955583555551,302.9332011074603
36.60450975848892,301.57369415649987
36.20211703945407,300.1619582865349
35.80382036207926,298.6931216373321
35.411409718021325,297.1615618443828
35.02712479095127,295.56073976549897
34.65379155619349,293.8829969326996
34.29500421109652,292.1192621943711
33.9553853845119,290.25868301810266
33.640954506669516,288.2881137857157
33.359663681554665,286.1913920503264
33.12220665701657,283.94835360373656
32.94325556927607,281.53330879780714
32.84345270604848,278.9127989851329
32.85272592062967,276.04201562384867
33.01613926264758,272.85885127163607
