s_sat,T_sat
577.9158929179531,436.38229938783724
576.8066171402334,435.9892325100374
575.6896898608242,435.5937237461977
574.5650055859458,435.19573755103613
573.4324564123099,434.79523755938794
572.2919319522288,434.39218656024286
571.1433192557408,433.9865464697345
569.9865027296081,433.5782783030295
568.8213640530265,433.1673421450614
567.6477820898955,432.75369712005335
566.4656327974659,432.3373013597649
565.2747891311905,431.9181119704017
564.0751209455764,431.4960849981156
562.8664948908499,431.0711753930259
561.6487743051911,430.6433369716793
560.4218191023401,430.21252237787246
559.1854856542991,429.778683041743
557.9396266688942,429.3417691370409
556.684091061902,428.9017295364776
555.4187238234632,428.458511765051
554.1433658784571,428.01206195123086
552.8578539405115,427.5623247758856
551.5620203592891,427.1092434188255
550.2556929606726,426.65275950282154
548.9386948794448,426.1928130349587
547.6108443840293,425.7293423451648
546.2719546928352,425.2622840217521
544.9218337817057,424.7915728437897
543.5602841819492,424.3171417101204
542.1871027683851,423.8389215648144
540.8020805367935,423.3568413188427
539.4050023701303,422.8708277677359
537.9956467927962,422.3808055049723
536.5737857122218,421.8866968308289
535.1391841469558,421.388421656399
533.6915999403939,420.88589740246425
532.2307834592134,420.3790388928821
530.7564772755067,419.86775824212157
529.2684158315268,419.3519647365546
527.7663250858891,418.8315647090779
526.249922139932,418.3064614065985
524.7189148429127,417.77655484989515
523.17300137452,417.2417416853042
521.6118745050744,416.7019166531762
520.0352035527189,416.15696634457197
518.4426587066785,415.60677760726344
516.8338948517725,415.051231945971
515.2085547296697,414.49020660964106
513.5662683493548,413.923574380859
511.90665236084385,413.35120335191846
510.2293093893111,412.77295668650567
508.5338273265729,412.1886923658711
506.8197785765766,411.5982629182504
505.08671925120814,411.0015151301763
503.33418831243625,410.3982897382029
501.56170665636176,409.78842109940587
499.768775360695,409.1717366652463
497.9548778640005,408.5480573281711
496.11947378996257,407.91719588246764
494.26200127211376,407.27895738161544
492.38187474009027,406.6331384643505
490.4784835348548,405.9795268531221
488.5511904197534,405.31790081416773
486.59932997777463,404.6480285756036
484.62220688429755,403.9696676995163
482.6190940434197,403.28256440359024
480.58923057459776,402.58645282728344
478.53181963479346,401.8810542369847
476.44602605956334,401.1660761639081
474.33097380453995,400.4412114677264
472.1857431664878,399.7061373180746
470.0093677605105,398.960514085055
467.80083122701,398.20398412873703
465.5590636385864,397.4361704763245
463.2829375731191,396.65667537415095
460.97126381471594,395.8650786998968
458.6227866389609,395.06093621839625
456.2361786327568,394.24377766202144
453.8100349919321,393.4131046138644
451.34286723145425,392.5683881687017
448.8330962333239,391.70906634291634
446.279044545726,390.8345412000635
443.678927833545,389.9441756534912
441.03084536411774,389.0372899010672
438.33276939331347,388.1131574396686
435.58253329401975,387.1710005980304
432.77781824202316,386.2099855158437
429.9161382413817,385.229216483972
426.99482197117413,384.22772926808443
424.0109990970388,383.2044850404368
420.9615697645199,382.15836018879327
417.8431862386064,381.0881382691985
414.6522229049645,379.99249881246715
411.3847437899474,378.8700048610812
408.0364651340409,377.7190885660989
404.60271205549844,376.5380344600093
401.07836813552376,375.32495993700763
397.45781647347957,374.0777923568512
393.7348703995681,372.7942420405704
389.90269156143574,371.47177023280307
385.9536924859152,370.1075508516576
381.87941990305353,368.6984245097369
377.6704140319263,367.2408428373521
373.31603755758925,365.73080052438735
368.8042660166737,364.1637516522037
364.1214285182434,362.5345057087655
359.2518827286174,360.8370967810368
354.17761069701845,359.0646188130792
348.87768637093455,357.20901033210873
343.327567125692,355.2607646729563
337.49837207581055,353.20862193236434
331.35538024715436,351.03896442460723
324.85664981283054,348.73522130461174
317.9506604279794,346.2768785063059
310.5730563175978,343.63809015992985
302.641892694149,340.78562767417543
294.0500544460321,337.6755949118615
284.6540062708994,334.2484277216152
274.253702666455,330.41993183861257
262.5574125293675,326.06523981876586
249.112550446884,320.9866235435751
233.15269827933272,314.8404745763327
213.195320768588,306.9384610088774
185.61346137352197,295.5043395398572
134.2800333309144,271.6253920223559
