s_sat,T_sat
485.1875537949345,398.0230128772414
484.6147047586857,397.8224218759165
484.0383995415675,397.6211808033074
483.4586232594417,397.41928478752806
482.8753607730186,397.216728898822
482.2885966849813,397.0135081486211
481.6983153370416,396.8096174885857
481.104500806914,396.6050518096222
480.50713690521644,396.39980594088365
479.90620717228603,396.1938746487461
479.3016948749183,395.98725263576546
478.69358300302076,395.7799345396121
478.08185426617905,395.57191493198144
477.46649109014163,395.3631883174832
476.847475613216,395.1537491325058
476.22478968256644,394.94359174405594
475.59841485042915,394.7327104485746
474.9683323702269,394.5210994707253
474.3345231925898,394.3087529621576
473.6969679612746,394.0956650002428
473.0556470089894,393.88182958678203
472.4105403531017,393.66724064668506
471.76162769125847,393.4518920266213
471.10888839688334,393.23577749363824
470.4523015145694,393.018890733752
469.7918457553551,392.80122535050293
469.12749949189356,392.5827748634817
468.4592407534838,392.3635327068184
467.7870472210013,392.1434922276402
467.11089622168623,391.92264668449144
466.4307647238172,391.7009892457187
465.74662933124034,391.47851298781757
465.05846627777555,391.2552108937409
464.36625142147324,391.03107585116777
463.669960238742,390.8061006507317
462.96956781831665,390.58027798420665
462.2650488550879,390.35360044264985
461.55637764377326,390.12606051450126
460.8435280724285,389.8976505836353
460.12647361580866,389.66836292736855
459.40518732854497,389.43818971441556
458.67964183816616,389.20712300279826
457.94980933794056,388.9751547377019
457.2156615795313,388.7422767492786
456.4771698654758,388.5084807503973
455.73430504146944,388.273758334337
454.98703748845395,388.03810097242206
454.23533711450773,387.8015000115993
453.47917334652215,387.5639466719523
452.7185151216718,387.3254320441529
451.9533308786632,387.08594708684876
451.1835885487562,386.84548262398226
450.40925554655456,386.60402934204103
449.6302987605572,386.3615777872367
448.8466845434563,386.1181183626078
448.05837870221495,385.873641325058
447.2653473205153,385.6281370398493
446.4675534783887,385.3815949655999
445.6649615771364,385.13400508226414
444.8575361337813,384.8853571557591
444.04523955080646,384.63564060024345
443.228034136831,384.3848447288867
442.40588157732117,384.1329586855822
441.57874292231725,383.8799714412726
440.74657857381374,383.62587179017333
439.9093482728077,383.370648345893
439.06701108597986,383.1142895374429
438.219525392019,382.8567836051358
437.3668488675612,382.5981185963689
436.50893847273744,382.33828236128596
435.6457504363239,382.07726254831607
434.77724024046614,381.81504659958375
433.90336260497725,381.55162174618533
433.02407147118754,381.28697500333016
432.1393199853335,381.0210931653354
431.2490604814704,380.7539628004775
430.3532444638898,380.4855702456869
429.4518225890308,380.2159016010879
428.5447446468556,379.94494272437083
427.6319595416883,379.6726792249974
426.71341527247756,379.39909645822684
425.78905891248536,379.12417951896106
424.8588365883552,378.8479132353987
423.9226934585619,378.57028216249284
422.9805736912084,378.29127057520446
422.03242044114114,378.0108624615432
421.0781758263775,377.72904151538836
420.1177809037944,377.4457911290813
419.15117564407427,377.1610943857792
418.17829890586546,376.8749340515638
417.19908840913683,376.58729256729123
416.2134807076826,376.2981520401766
415.2214111607672,376.007494235101
414.222813903854,375.71530056563006
